12,LJ201704,0OgQ0EO9u5TZiV8OglA2ThS5YFv2,20170320,3,111111,111111111,GANYMEDE,,,,
12,LJ201704,0OgQ0EO9u5TZiV8OglA2ThS5YFv2,20170320,3,111111,111111111,DEIMOS,,,,
12,LJ201704,0OgQ0EO9u5TZiV8OglA2ThS5YFv2,20170329,4,101001,111111111,MOON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,1,110101,1101000,TITAN,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,2,10010111,100100100,URANUS,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,2,10010111,100100100,TITAN,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,2,10010111,100100100,NEPTUNE,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,2,10010111,100100100,TRITON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,2,10010111,100100100,PLUTO,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,2,10010111,100100100,CHARON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,3,111111,11001000,TRITON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,4,111111,11001000,PLUTO,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170524,5,111111,11001000,CHARON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,6,1011111,110000111,TRITON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,7,10011111,111111111,TITAN,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,7,10011111,111111111,URANUS,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,7,10011111,111111111,NEPTUNE,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,7,10011111,111111111,TRITON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,7,10011111,111111111,PLUTO,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,7,10011111,111111111,CHARON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,8,111111,111111111,TITAN,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,9,111111,110111111,URANUS,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,10,111111,111111111,TITAN,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,11,111111,111111111,TRITON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,12,111111,111111111,PLUTO,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,13,111001,110000100,MOON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,14,1011001,110000100,MOON,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,15,111111,111111111,GANYMEDE,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,16,111111,111111111,IO,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,17,111111,111111111,PLUTO,,,,
13,carolina_carner201701,0PoB5xTTM0MNP5mY6qpSLtBS1453,20170525,18,111111,111111111,EUROPA,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,1,10000101,100010010,MOON,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,1,10000101,100010010,PHOBOS,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,2,10010001,100010010,MOON,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,2,10010001,100010010,PHOBOS,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,3,10000101,100010001,MOON,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,3,10000101,100010001,PHOBOS,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,4,101101,100010010,PHOBOS,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,5,100110,100010010,MOON,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,6,100101,100011110,DEIMOS,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,7,10000101,100111110,CHARON,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170524,7,10000101,100111110,CALLISTO,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170525,8,100101,100010010,IO,,,,
14,carolina_carner201705,0T1WfstaU9cnrGcRu95h2AFJorG2,20170525,9,100101,101001010,SATURN,,,,
15,michael_bedford201702,0UBthlZrLdPPQX1Rh4Qaczh0DOF2,20170516,1,1010001,0,GANYMEDE,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,1,101001,10010100,MERCURY,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,1,101001,10010100,VENUS,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,1,101001,10010100,URANUS,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,1,101001,10010100,PLUTO,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,1,101001,10010100,TRITON,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,SUN,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,EARTH,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,MOON,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,JUPITER,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,NEPTUNE,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,IO,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170320,2,1010001,10111111,DEIMOS,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170329,3,101010,100000,VENUS,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170329,4,1001001,1101001,VENUS,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170331,5,1010001,100011011,MARS,,,,
16,EM201702,0VSX59HBTWXou8R5VKYLBGE0LU92,20170404,6,1010001,100001100,PLUTO,,,,
17,carolina_carner201702,0Z7Xp551KpR91cflZheZaGhncIp2,20170524,1,1001001,100001010,MERCURY,,,,
17,carolina_carner201702,0Z7Xp551KpR91cflZheZaGhncIp2,20170524,2,101001,1010010,PHOBOS,,,,
17,carolina_carner201702,0Z7Xp551KpR91cflZheZaGhncIp2,20170525,3,101001,100001110,PHOBOS,,,,
17,carolina_carner201702,0Z7Xp551KpR91cflZheZaGhncIp2,20170525,4,101001,0,MERCURY,,,,
17,carolina_carner201702,0Z7Xp551KpR91cflZheZaGhncIp2,20170525,5,101001,100011000,MERCURY,,,,
18,CM201701,0abpfxfVOkgh3L2HoayVitxHqJe2,20170320,1,100110,10010100,TITAN,,,,
18,CM201701,0abpfxfVOkgh3L2HoayVitxHqJe2,20170320,1,100110,10010100,TRITON,,,,
18,CM201701,0abpfxfVOkgh3L2HoayVitxHqJe2,20170320,1,100110,10010100,MOON,,,,
18,CM201701,0abpfxfVOkgh3L2HoayVitxHqJe2,20170320,1,100110,10010100,VENUS,,,,
18,CM201701,0abpfxfVOkgh3L2HoayVitxHqJe2,20170320,1,100110,10010100,NEPTUNE,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170330,1,110101,100000010,CHARON,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170403,2,110101,1010011,CALLISTO,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170403,3,111001,101010011,MARS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170404,4,111001,100110001,VENUS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170404,5,110101,100100001,IO,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170404,6,111001,100100001,DEIMOS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,MERCURY,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,VENUS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,MOON,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,MARS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,PHOBOS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,DEIMOS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,GANYMEDE,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,IO,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,JUPITER,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,CALLISTO,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,SATURN,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,TRITON,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,NEPTUNE,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,PLUTO,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,CHARON,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,URANUS,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,TITAN,,,,
19,CL201703,0b50r1EEgjSTiB7YsKoMx9fv37W2,20170405,7,111111,111111111,EUROPA,,,,
20,micheal2017,0bUr4kgeuZYH5gFSY13BRccED373,20170606,1,110110,101011110,MARS,,,,
20,micheal2017,0bUr4kgeuZYH5gFSY13BRccED373,20170606,2,1010101,101110111,TITAN,,,,
20,micheal2017,0bUr4kgeuZYH5gFSY13BRccED373,20170607,3,110101,101011111,URANUS,,,,
20,micheal2017,0bUr4kgeuZYH5gFSY13BRccED373,20170607,4,110101,101111111,PLUTO,,,,
20,micheal2017,0bUr4kgeuZYH5gFSY13BRccED373,20170608,5,1010101,101111111,EUROPA,,,,
20,micheal2017,0bUr4kgeuZYH5gFSY13BRccED373,20170609,6,0,111111111,NEPTUNE,,,,
21,courtney_boyd201702,0cLmtIOZTBhWrnZbmADDico0OyI2,20170523,1,10001001,0,MOON,,,,
22,AL201702,0cXaPCNShNZ4WYbAS1WZd40Tdxi2,20170322,1,0,0,MARS,,,,
22,AL201702,0cXaPCNShNZ4WYbAS1WZd40Tdxi2,20170323,2,101101,0,MARS,,,,
22,AL201702,0cXaPCNShNZ4WYbAS1WZd40Tdxi2,20170323,3,101101,110000110,MARS,,,,
23,michael_bedford201702,0g3c3EfNbje9cy2PHFMUUUtdKA93,20170515,1,1001001,0,TRITON,,,,
23,michael_bedford201702,0g3c3EfNbje9cy2PHFMUUUtdKA93,20170516,2,1001001,10,GANYMEDE,,,,
23,michael_bedford201702,0g3c3EfNbje9cy2PHFMUUUtdKA93,20170516,3,101001,100,MARS,,,,
23,michael_bedford201702,0g3c3EfNbje9cy2PHFMUUUtdKA93,20170516,4,101001,100,TRITON,,,,
